Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation
06:30:00 AM,4,Saturday,118,27,10,12,167,heavy
06:45:00 AM,4,Saturday,120,11,12,9,152,heavy
07:00:00 AM,4,Saturday,144,22,12,10,188,heavy
07:15:00 AM,4,Saturday,123,20,21,6,170,heavy
07:30:00 AM,4,Saturday,91,26,11,15,143,high
07:45:00 AM,4,Saturday,143,26,22,10,201,heavy
08:00:00 AM,4,Saturday,120,13,11,5,149,high
08:15:00 AM,4,Saturday,80,13,11,5,109,high
08:30:00 AM,4,Saturday,123,30,13,12,178,heavy
08:45:00 AM,4,Saturday,143,25,14,12,194,heavy
09:00:00 AM,4,Saturday,39,5,17,14,75,low
09:15:00 AM,4,Saturday,73,12,25,16,126,high
09:30:00 AM,4,Saturday,75,14,24,18,131,high
09:45:00 AM,4,Saturday,38,15,6,6,65,low
10:00:00 AM,4,Saturday,66,6,7,16,95,low
10:15:00 AM,4,Saturday,45,14,18,14,91,low
10:30:00 AM,4,Saturday,77,11,13,6,107,high
10:45:00 AM,4,Saturday,58,7,2,25,92,low
11:00:00 AM,4,Saturday,61,8,7,34,110,high
11:15:00 AM,4,Saturday,46,2,0,25,73,low
11:30:00 AM,4,Saturday,55,3,4,25,87,low
11:45:00 AM,4,Saturday,36,8,3,29,76,low
12:00:00 PM,4,Saturday,52,1,8,29,90,low
12:15:00 PM,4,Saturday,32,5,4,26,67,low
12:30:00 PM,4,Saturday,38,5,7,27,77,low
12:45:00 PM,4,Saturday,24,2,12,32,70,low
01:00:00 PM,4,Saturday,90,15,24,29,158,heavy
01:15:00 PM,4,Saturday,17,4,4,11,36,normal
01:30:00 PM,4,Saturday,85,5,1,26,117,high
01:45:00 PM,4,Saturday,34,17,19,20,90,low
02:00:00 PM,4,Saturday,55,16,17,16,104,high
02:15:00 PM,4,Saturday,25,3,28,17,73,low
02:30:00 PM,4,Saturday,64,13,9,12,98,low
02:45:00 PM,4,Saturday,59,14,24,21,118,high
03:00:00 PM,4,Saturday,11,3,2,14,30,normal
03:15:00 PM,4,Saturday,88,3,31,23,145,high
03:30:00 PM,4,Saturday,100,19,23,22,164,heavy
03:45:00 PM,4,Saturday,144,16,25,18,203,heavy
04:00:00 PM,4,Saturday,116,23,37,11,187,heavy
04:15:00 PM,4,Saturday,114,6,38,11,169,heavy
04:30:00 PM,4,Saturday,130,10,19,10,169,heavy
04:45:00 PM,4,Saturday,144,19,18,15,196,heavy
05:00:00 PM,4,Saturday,119,13,38,18,188,heavy
05:15:00 PM,4,Saturday,131,6,17,12,166,normal
05:30:00 PM,4,Saturday,123,18,18,12,171,heavy
05:45:00 PM,4,Saturday,147,14,32,10,203,heavy
06:00:00 PM,4,Saturday,114,27,32,10,183,heavy
06:15:00 PM,4,Saturday,113,27,35,10,185,heavy
06:30:00 PM,4,Saturday,98,8,9,14,129,high
06:45:00 PM,4,Saturday,76,3,8,13,100,low
07:00:00 PM,4,Saturday,108,8,6,21,143,high
07:15:00 PM,4,Saturday,63,11,5,26,105,high
07:30:00 PM,4,Saturday,72,20,5,18,115,high
07:45:00 PM,4,Saturday,80,0,12,13,105,high
08:00:00 PM,4,Saturday,59,7,14,16,96,low
08:15:00 PM,4,Saturday,99,12,14,34,159,heavy
08:30:00 PM,4,Saturday,65,16,9,14,104,high
08:45:00 PM,4,Saturday,81,18,16,33,148,high
09:00:00 PM,4,Saturday,103,14,11,11,139,high
09:15:00 PM,4,Saturday,81,18,5,17,121,high
09:30:00 PM,4,Saturday,52,9,5,34,100,low
09:45:00 PM,4,Saturday,6,0,2,40,48,normal
10:00:00 PM,4,Saturday,6,2,0,40,48,normal
10:15:00 PM,4,Saturday,9,1,0,22,32,normal
10:30:00 PM,4,Saturday,11,1,0,26,38,normal
10:45:00 PM,4,Saturday,14,2,1,39,56,low
11:00:00 PM,4,Saturday,7,1,1,30,39,normal
11:15:00 PM,4,Saturday,8,2,2,35,47,normal
11:30:00 PM,4,Saturday,5,2,2,33,42,normal
11:45:00 PM,4,Saturday,6,1,2,23,32,normal
12:00:00 AM,5,Sunday,15,0,2,32,49,normal
12:15:00 AM,5,Sunday,15,0,2,29,46,normal
12:30:00 AM,5,Sunday,7,2,2,33,44,normal
12:45:00 AM,5,Sunday,14,2,0,33,49,normal
01:00:00 AM,5,Sunday,6,1,1,38,46,normal
01:15:00 AM,5,Sunday,11,0,0,26,37,normal
01:30:00 AM,5,Sunday,6,2,1,34,43,normal
01:45:00 AM,5,Sunday,7,0,2,22,31,normal
02:00:00 AM,5,Sunday,13,2,0,24,39,normal
02:15:00 AM,5,Sunday,5,2,1,33,41,normal
02:30:00 AM,5,Sunday,10,0,1,40,51,low
02:45:00 AM,5,Sunday,12,1,2,26,41,normal
03:00:00 AM,5,Sunday,8,0,0,28,36,normal
03:15:00 AM,5,Sunday,7,0,2,36,45,normal
03:30:00 AM,5,Sunday,14,0,0,32,46,normal
03:45:00 AM,5,Sunday,14,2,2,39,57,low
04:00:00 AM,5,Sunday,57,6,1,30,94,low
04:15:00 AM,5,Sunday,64,4,7,15,90,low
04:30:00 AM,5,Sunday,80,9,7,29,125,high
04:45:00 AM,5,Sunday,80,2,2,18,102,high
05:00:00 AM,5,Sunday,78,4,0,11,93,low
05:15:00 AM,5,Sunday,51,8,0,29,88,low
05:30:00 AM,5,Sunday,66,3,0,27,96,low
05:45:00 AM,5,Sunday,146,19,25,8,198,heavy
06:00:00 AM,5,Sunday,104,22,15,8,149,high
06:15:00 AM,5,Sunday,137,22,14,10,183,heavy
06:30:00 AM,5,Sunday,150,26,18,10,204,heavy
06:45:00 AM,5,Sunday,148,15,22,8,193,heavy
07:00:00 AM,5,Sunday,83,30,12,10,135,high
07:15:00 AM,5,Sunday,96,22,23,8,149,high
07:30:00 AM,5,Sunday,112,10,23,11,156,heavy
07:45:00 AM,5,Sunday,145,20,24,13,202,heavy
08:00:00 AM,5,Sunday,86,28,19,9,142,high
08:15:00 AM,5,Sunday,127,27,17,15,186,heavy
08:30:00 AM,5,Sunday,88,12,19,10,129,high
08:45:00 AM,5,Sunday,103,11,19,5,138,high
09:00:00 AM,5,Sunday,74,14,28,15,131,high
09:15:00 AM,5,Sunday,42,10,20,5,77,low
09:30:00 AM,5,Sunday,55,11,20,19,105,high
09:45:00 AM,5,Sunday,71,8,28,11,118,high
10:00:00 AM,5,Sunday,55,5,23,16,99,low
10:15:00 AM,5,Sunday,43,8,22,20,93,low
10:30:00 AM,5,Sunday,54,11,11,11,87,low
10:45:00 AM,5,Sunday,58,9,3,32,102,high
11:00:00 AM,5,Sunday,46,1,11,35,93,low
11:15:00 AM,5,Sunday,64,6,7,30,107,high
11:30:00 AM,5,Sunday,43,5,3,31,82,low
11:45:00 AM,5,Sunday,39,10,2,33,84,low
12:00:00 PM,5,Sunday,59,2,9,33,103,high
12:15:00 PM,5,Sunday,56,5,6,33,100,low
12:30:00 PM,5,Sunday,40,5,12,26,83,low
12:45:00 PM,5,Sunday,69,4,7,26,106,high
01:00:00 PM,5,Sunday,53,2,14,12,81,low
01:15:00 PM,5,Sunday,22,7,8,27,64,low
01:30:00 PM,5,Sunday,33,16,5,30,84,low
01:45:00 PM,5,Sunday,35,14,16,20,85,low
02:00:00 PM,5,Sunday,12,3,11,15,41,normal
02:15:00 PM,5,Sunday,83,12,8,23,126,high
02:30:00 PM,5,Sunday,39,7,11,19,76,low
02:45:00 PM,5,Sunday,44,12,25,12,93,low
03:00:00 PM,5,Sunday,57,19,11,16,103,high
03:15:00 PM,5,Sunday,13,19,7,12,51,low
03:30:00 PM,5,Sunday,79,17,12,13,121,high
03:45:00 PM,5,Sunday,127,20,16,17,180,heavy
04:00:00 PM,5,Sunday,112,19,15,18,164,heavy
04:15:00 PM,5,Sunday,122,12,20,19,173,heavy
04:30:00 PM,5,Sunday,141,22,29,12,204,heavy
04:45:00 PM,5,Sunday,131,29,33,12,205,heavy
05:00:00 PM,5,Sunday,126,6,22,15,169,heavy
05:15:00 PM,5,Sunday,128,14,11,18,171,heavy
05:30:00 PM,5,Sunday,137,29,36,18,220,heavy
05:45:00 PM,5,Sunday,129,18,10,18,175,heavy
06:00:00 PM,5,Sunday,100,30,31,20,181,heavy
06:15:00 PM,5,Sunday,136,16,17,11,180,heavy
06:30:00 PM,5,Sunday,94,8,14,19,135,high
06:45:00 PM,5,Sunday,86,14,13,33,146,high
07:00:00 PM,5,Sunday,81,0,7,15,103,high
07:15:00 PM,5,Sunday,84,1,16,19,120,high
07:30:00 PM,5,Sunday,76,11,16,17,120,high
07:45:00 PM,5,Sunday,76,11,19,17,123,high
08:00:00 PM,5,Sunday,83,10,19,18,130,high
08:15:00 PM,5,Sunday,60,2,10,18,90,low
08:30:00 PM,5,Sunday,55,9,15,25,104,high
08:45:00 PM,5,Sunday,69,3,19,32,123,high
09:00:00 PM,5,Sunday,52,2,9,19,82,low
09:15:00 PM,5,Sunday,74,9,15,33,131,high
09:30:00 PM,5,Sunday,102,18,20,31,171,heavy
09:45:00 PM,5,Sunday,9,2,2,31,44,normal
10:00:00 PM,5,Sunday,14,1,1,28,44,normal
10:15:00 PM,5,Sunday,8,2,2,35,47,normal
10:30:00 PM,5,Sunday,14,0,0,28,42,normal
10:45:00 PM,5,Sunday,6,2,2,40,50,normal
11:00:00 PM,5,Sunday,12,2,1,34,49,normal
11:15:00 PM,5,Sunday,15,0,1,25,41,normal
11:30:00 PM,5,Sunday,13,1,2,40,56,low
11:45:00 PM,5,Sunday,9,2,2,32,45,normal
12:00:00 AM,6,Monday,9,2,0,27,38,normal
12:15:00 AM,6,Monday,14,1,0,30,45,normal
12:30:00 AM,6,Monday,15,2,0,30,47,normal
12:45:00 AM,6,Monday,7,2,0,26,35,normal
01:00:00 AM,6,Monday,5,0,2,23,30,normal
01:15:00 AM,6,Monday,9,1,0,27,37,normal
01:30:00 AM,6,Monday,6,2,2,28,38,normal
01:45:00 AM,6,Monday,7,2,1,39,49,normal
02:00:00 AM,6,Monday,6,2,1,27,36,normal
02:15:00 AM,6,Monday,6,1,1,36,44,normal
02:30:00 AM,6,Monday,10,1,2,25,38,normal
02:45:00 AM,6,Monday,12,2,0,40,54,low
03:00:00 AM,6,Monday,10,0,1,34,45,normal
03:15:00 AM,6,Monday,8,0,1,22,31,normal
03:30:00 AM,6,Monday,10,0,2,37,49,normal
03:45:00 AM,6,Monday,12,1,2,21,36,normal
04:00:00 AM,6,Monday,73,7,2,22,104,high
04:15:00 AM,6,Monday,59,9,4,20,92,low
04:30:00 AM,6,Monday,52,2,5,30,89,low
04:45:00 AM,6,Monday,63,6,3,28,100,low
05:00:00 AM,6,Monday,77,2,5,19,103,high
05:15:00 AM,6,Monday,58,8,7,13,86,low
05:30:00 AM,6,Monday,72,1,5,11,89,low
05:45:00 AM,6,Monday,126,14,14,8,162,heavy
06:00:00 AM,6,Monday,91,29,19,15,154,heavy
06:15:00 AM,6,Monday,134,18,14,6,172,heavy
06:30:00 AM,6,Monday,96,18,16,7,137,high
06:45:00 AM,6,Monday,112,22,12,5,151,heavy
07:00:00 AM,6,Monday,125,22,10,9,166,heavy
07:15:00 AM,6,Monday,142,25,22,5,194,heavy
07:30:00 AM,6,Monday,102,19,13,10,144,high
07:45:00 AM,6,Monday,89,23,19,12,143,high
08:00:00 AM,6,Monday,119,15,17,12,163,heavy
08:15:00 AM,6,Monday,137,13,19,14,183,heavy
08:30:00 AM,6,Monday,128,21,19,13,181,heavy
08:45:00 AM,6,Monday,81,20,18,15,134,high
09:00:00 AM,6,Monday,49,15,15,5,84,low
09:15:00 AM,6,Monday,59,6,10,17,92,low
09:30:00 AM,6,Monday,69,5,26,6,106,high
09:45:00 AM,6,Monday,72,10,7,20,109,high
10:00:00 AM,6,Monday,44,15,16,16,91,low
10:15:00 AM,6,Monday,68,15,26,11,120,high
10:30:00 AM,6,Monday,74,9,14,6,103,high
10:45:00 AM,6,Monday,35,6,10,35,86,low
11:00:00 AM,6,Monday,62,9,12,32,115,high
11:15:00 AM,6,Monday,46,10,0,34,90,low
11:30:00 AM,6,Monday,63,5,2,31,101,high
11:45:00 AM,6,Monday,58,10,2,27,97,low
12:00:00 PM,6,Monday,68,0,12,35,115,high
12:15:00 PM,6,Monday,27,7,0,33,67,low
12:30:00 PM,6,Monday,24,4,11,33,72,low
12:45:00 PM,6,Monday,70,6,8,35,119,high
01:00:00 PM,6,Monday,14,19,22,15,70,low
01:15:00 PM,6,Monday,72,8,17,28,125,high
01:30:00 PM,6,Monday,14,0,26,20,60,low
01:45:00 PM,6,Monday,97,4,25,18,144,high
02:00:00 PM,6,Monday,23,19,3,19,64,low
02:15:00 PM,6,Monday,46,3,32,27,108,high
02:30:00 PM,6,Monday,23,17,27,13,80,low
02:45:00 PM,6,Monday,48,4,8,17,77,low
03:00:00 PM,6,Monday,89,13,7,27,136,high
03:15:00 PM,6,Monday,48,10,23,26,107,high
03:30:00 PM,6,Monday,77,13,19,11,120,high
03:45:00 PM,6,Monday,118,8,27,16,169,heavy
04:00:00 PM,6,Monday,145,19,22,19,205,heavy
04:15:00 PM,6,Monday,103,23,18,19,163,heavy
04:30:00 PM,6,Monday,126,22,28,16,192,heavy
04:45:00 PM,6,Monday,120,24,30,10,184,heavy
05:00:00 PM,6,Monday,128,10,14,18,170,heavy
05:15:00 PM,6,Monday,142,26,32,10,210,heavy
05:30:00 PM,6,Monday,121,25,33,13,192,heavy
05:45:00 PM,6,Monday,144,6,18,12,180,heavy
06:00:00 PM,6,Monday,116,26,14,18,174,heavy
06:15:00 PM,6,Monday,138,21,39,17,215,heavy
06:30:00 PM,6,Monday,103,5,7,13,128,high
06:45:00 PM,6,Monday,100,14,10,22,146,high
07:00:00 PM,6,Monday,93,11,20,11,135,high
07:15:00 PM,6,Monday,97,17,19,33,166,heavy
07:30:00 PM,6,Monday,81,9,15,25,130,high
07:45:00 PM,6,Monday,101,8,7,10,126,high
08:00:00 PM,6,Monday,106,7,7,26,146,high
08:15:00 PM,6,Monday,86,8,18,13,125,high
08:30:00 PM,6,Monday,74,14,12,20,120,high
08:45:00 PM,6,Monday,64,13,13,16,106,high
09:00:00 PM,6,Monday,60,20,12,32,124,high
09:15:00 PM,6,Monday,58,15,12,31,116,high
09:30:00 PM,6,Monday,95,7,18,34,154,high
09:45:00 PM,6,Monday,5,2,2,29,38,normal
10:00:00 PM,6,Monday,13,2,0,38,53,low
10:15:00 PM,6,Monday,8,1,1,33,43,normal
10:30:00 PM,6,Monday,5,2,0,31,38,normal
10:45:00 PM,6,Monday,5,1,1,25,32,normal
11:00:00 PM,6,Monday,15,2,2,32,51,low
11:15:00 PM,6,Monday,13,1,2,38,54,low
11:30:00 PM,6,Monday,6,2,1,22,31,normal
11:45:00 PM,6,Monday,8,1,2,27,38,normal
12:00:00 AM,7,Tuesday,9,0,0,39,48,normal
12:15:00 AM,7,Tuesday,15,1,1,31,48,normal
12:30:00 AM,7,Tuesday,8,0,2,25,35,normal
12:45:00 AM,7,Tuesday,15,1,0,29,45,normal
01:00:00 AM,7,Tuesday,6,1,1,34,42,normal
01:15:00 AM,7,Tuesday,10,2,1,33,46,normal
01:30:00 AM,7,Tuesday,9,0,1,23,33,normal
01:45:00 AM,7,Tuesday,10,1,0,28,39,normal
02:00:00 AM,7,Tuesday,10,2,1,38,51,low
02:15:00 AM,7,Tuesday,9,0,1,38,48,normal
02:30:00 AM,7,Tuesday,6,2,2,20,30,normal
02:45:00 AM,7,Tuesday,15,0,0,32,47,normal
03:00:00 AM,7,Tuesday,9,0,0,22,31,normal
03:15:00 AM,7,Tuesday,11,1,0,26,38,normal
03:30:00 AM,7,Tuesday,9,0,0,25,34,normal
03:45:00 AM,7,Tuesday,14,1,2,20,37,normal
04:00:00 AM,7,Tuesday,64,0,2,12,78,low
04:15:00 AM,7,Tuesday,60,8,7,11,86,low
04:30:00 AM,7,Tuesday,77,5,0,20,102,high
04:45:00 AM,7,Tuesday,59,1,7,11,78,low
05:00:00 AM,7,Tuesday,72,2,6,11,91,low
05:15:00 AM,7,Tuesday,86,10,2,12,110,high
05:30:00 AM,7,Tuesday,79,7,4,10,100,low
05:45:00 AM,7,Tuesday,128,29,24,9,190,heavy
06:00:00 AM,7,Tuesday,140,15,13,7,175,heavy
06:15:00 AM,7,Tuesday,150,28,12,9,199,heavy
06:30:00 AM,7,Tuesday,81,19,22,5,127,high
06:45:00 AM,7,Tuesday,88,12,12,6,118,high
07:00:00 AM,7,Tuesday,97,10,16,10,133,high
07:15:00 AM,7,Tuesday,92,11,23,11,137,high
07:30:00 AM,7,Tuesday,109,23,18,13,163,heavy
07:45:00 AM,7,Tuesday,104,29,21,15,169,heavy
08:00:00 AM,7,Tuesday,130,17,17,12,176,heavy
08:15:00 AM,7,Tuesday,90,18,25,6,139,high
08:30:00 AM,7,Tuesday,113,12,12,9,146,high
08:45:00 AM,7,Tuesday,98,29,24,5,156,heavy
09:00:00 AM,7,Tuesday,35,10,11,17,73,low
09:15:00 AM,7,Tuesday,31,13,11,7,62,low
09:30:00 AM,7,Tuesday,80,9,9,9,107,high
09:45:00 AM,7,Tuesday,60,10,8,11,89,low
10:00:00 AM,7,Tuesday,67,7,19,12,105,high
10:15:00 AM,7,Tuesday,38,15,9,19,81,low
10:30:00 AM,7,Tuesday,62,11,9,12,94,low
10:45:00 AM,7,Tuesday,21,10,0,25,56,low
11:00:00 AM,7,Tuesday,41,0,9,25,75,low
11:15:00 AM,7,Tuesday,57,1,6,29,93,low
11:30:00 AM,7,Tuesday,26,0,11,33,70,low
11:45:00 AM,7,Tuesday,50,9,10,29,98,low
12:00:00 PM,7,Tuesday,56,3,11,28,98,low
12:15:00 PM,7,Tuesday,59,4,8,30,101,high
12:30:00 PM,7,Tuesday,61,9,10,26,106,high
12:45:00 PM,7,Tuesday,56,7,8,31,102,high
01:00:00 PM,7,Tuesday,23,2,5,22,52,low
01:15:00 PM,7,Tuesday,73,8,10,23,114,high
01:30:00 PM,7,Tuesday,98,8,26,18,150,high
01:45:00 PM,7,Tuesday,22,6,23,10,61,low
02:00:00 PM,7,Tuesday,38,7,27,22,94,low
02:15:00 PM,7,Tuesday,76,12,8,15,111,high
02:30:00 PM,7,Tuesday,79,15,26,30,150,high
02:45:00 PM,7,Tuesday,76,6,6,29,117,high
03:00:00 PM,7,Tuesday,62,6,29,23,120,high
03:15:00 PM,7,Tuesday,19,2,23,25,69,low
03:30:00 PM,7,Tuesday,13,10,35,19,77,low
03:45:00 PM,7,Tuesday,105,6,16,18,145,high
04:00:00 PM,7,Tuesday,144,14,12,16,186,heavy
04:15:00 PM,7,Tuesday,121,17,35,14,187,heavy
04:30:00 PM,7,Tuesday,145,5,20,12,182,heavy
04:45:00 PM,7,Tuesday,127,11,24,16,178,heavy
05:00:00 PM,7,Tuesday,116,11,11,16,154,heavy
05:15:00 PM,7,Tuesday,128,9,29,20,186,heavy
05:30:00 PM,7,Tuesday,116,18,32,18,184,heavy
05:45:00 PM,7,Tuesday,149,20,17,13,199,heavy
06:00:00 PM,7,Tuesday,144,27,22,16,209,heavy
06:15:00 PM,7,Tuesday,145,6,40,13,204,heavy
06:30:00 PM,7,Tuesday,63,2,11,32,108,high
06:45:00 PM,7,Tuesday,110,16,18,34,178,heavy
07:00:00 PM,7,Tuesday,63,11,10,23,107,high
07:15:00 PM,7,Tuesday,106,8,10,31,155,heavy
07:30:00 PM,7,Tuesday,50,9,11,22,92,low
07:45:00 PM,7,Tuesday,53,13,12,15,93,low
08:00:00 PM,7,Tuesday,81,0,18,12,111,high
08:15:00 PM,7,Tuesday,90,20,20,10,140,high
08:30:00 PM,7,Tuesday,56,12,9,22,99,low
08:45:00 PM,7,Tuesday,90,0,11,32,133,high
09:00:00 PM,7,Tuesday,102,4,8,28,142,high
09:15:00 PM,7,Tuesday,99,0,11,21,131,high
09:30:00 PM,7,Tuesday,85,2,16,25,128,high
09:45:00 PM,7,Tuesday,13,2,2,26,43,normal
10:00:00 PM,7,Tuesday,12,1,1,20,34,normal
10:15:00 PM,7,Tuesday,7,0,1,35,43,normal
10:30:00 PM,7,Tuesday,9,0,2,38,49,normal
10:45:00 PM,7,Tuesday,8,1,0,26,35,normal
11:00:00 PM,7,Tuesday,5,0,0,35,40,normal
11:15:00 PM,7,Tuesday,13,1,2,30,46,normal
11:30:00 PM,7,Tuesday,7,2,2,37,48,normal
11:45:00 PM,7,Tuesday,9,2,2,28,41,normal
12:00:00 AM,8,Wednesday,6,1,1,35,43,normal
12:15:00 AM,8,Wednesday,14,0,1,20,35,normal
12:30:00 AM,8,Wednesday,11,0,2,39,52,low
12:45:00 AM,8,Wednesday,9,2,0,28,39,normal
01:00:00 AM,8,Wednesday,5,0,0,22,27,normal
01:15:00 AM,8,Wednesday,9,0,0,24,33,normal
01:30:00 AM,8,Wednesday,5,2,2,30,39,normal
01:45:00 AM,8,Wednesday,9,0,1,27,37,normal
02:00:00 AM,8,Wednesday,9,1,0,39,49,normal
02:15:00 AM,8,Wednesday,6,0,0,33,39,normal
02:30:00 AM,8,Wednesday,13,2,1,30,46,normal
02:45:00 AM,8,Wednesday,5,0,1,34,40,normal
03:00:00 AM,8,Wednesday,5,0,0,34,39,normal
03:15:00 AM,8,Wednesday,9,2,2,29,42,normal
03:30:00 AM,8,Wednesday,9,1,0,34,44,normal
03:45:00 AM,8,Wednesday,8,0,0,40,48,normal
04:00:00 AM,8,Wednesday,64,10,7,15,96,low
04:15:00 AM,8,Wednesday,66,3,1,26,96,low
04:30:00 AM,8,Wednesday,57,10,2,18,87,low
04:45:00 AM,8,Wednesday,76,7,4,15,102,high
05:00:00 AM,8,Wednesday,71,8,5,21,105,high
05:15:00 AM,8,Wednesday,65,0,6,30,101,high
05:30:00 AM,8,Wednesday,54,2,3,13,72,low
05:45:00 AM,8,Wednesday,107,10,23,5,145,high
06:00:00 AM,8,Wednesday,102,28,22,11,163,heavy
06:15:00 AM,8,Wednesday,118,16,19,8,161,heavy
06:30:00 AM,8,Wednesday,144,13,10,5,172,heavy
06:45:00 AM,8,Wednesday,147,21,12,11,191,heavy
07:00:00 AM,8,Wednesday,116,10,11,13,150,high
07:15:00 AM,8,Wednesday,142,11,25,5,183,heavy
07:30:00 AM,8,Wednesday,105,25,13,9,152,heavy
07:45:00 AM,8,Wednesday,138,23,17,12,190,heavy
08:00:00 AM,8,Wednesday,144,15,15,14,188,heavy
08:15:00 AM,8,Wednesday,122,24,17,9,172,heavy
08:30:00 AM,8,Wednesday,137,28,17,14,196,heavy
08:45:00 AM,8,Wednesday,113,16,12,12,153,heavy
09:00:00 AM,8,Wednesday,78,8,11,9,106,high
09:15:00 AM,8,Wednesday,44,12,27,13,96,low
09:30:00 AM,8,Wednesday,57,13,11,14,95,low
09:45:00 AM,8,Wednesday,72,9,27,12,120,high
10:00:00 AM,8,Wednesday,58,14,7,16,95,low
10:15:00 AM,8,Wednesday,80,9,26,10,125,high
10:30:00 AM,8,Wednesday,68,12,10,18,108,high
10:45:00 AM,8,Wednesday,57,8,13,32,110,high
11:00:00 AM,8,Wednesday,37,10,5,33,85,low
11:15:00 AM,8,Wednesday,59,0,1,26,86,low
11:30:00 AM,8,Wednesday,31,9,13,33,86,low
11:45:00 AM,8,Wednesday,54,8,9,30,101,high
12:00:00 PM,8,Wednesday,33,6,0,29,68,low
12:15:00 PM,8,Wednesday,65,0,13,28,106,high
12:30:00 PM,8,Wednesday,24,4,6,29,63,low
12:45:00 PM,8,Wednesday,46,10,12,29,97,low
01:00:00 PM,8,Wednesday,37,16,3,23,79,low
01:15:00 PM,8,Wednesday,42,16,26,17,101,high
01:30:00 PM,8,Wednesday,74,8,7,29,118,high
01:45:00 PM,8,Wednesday,43,12,21,11,87,low
02:00:00 PM,8,Wednesday,72,5,11,29,117,high
02:15:00 PM,8,Wednesday,62,14,22,19,117,high
02:30:00 PM,8,Wednesday,55,13,16,10,94,low
02:45:00 PM,8,Wednesday,97,9,15,26,147,high
03:00:00 PM,8,Wednesday,42,17,2,11,72,low
03:15:00 PM,8,Wednesday,16,14,14,18,62,low
03:30:00 PM,8,Wednesday,73,0,33,30,136,high
03:45:00 PM,8,Wednesday,106,5,29,14,154,high
04:00:00 PM,8,Wednesday,142,16,18,10,186,heavy
04:15:00 PM,8,Wednesday,112,8,21,17,158,heavy
04:30:00 PM,8,Wednesday,129,7,26,15,177,heavy
04:45:00 PM,8,Wednesday,131,11,10,18,170,heavy
05:00:00 PM,8,Wednesday,104,17,12,16,149,high
05:15:00 PM,8,Wednesday,128,19,32,20,199,heavy
05:30:00 PM,8,Wednesday,144,16,14,11,185,heavy
05:45:00 PM,8,Wednesday,150,5,11,18,184,heavy
06:00:00 PM,8,Wednesday,128,20,16,16,180,heavy
06:15:00 PM,8,Wednesday,104,28,12,11,155,heavy
06:30:00 PM,8,Wednesday,62,13,6,15,96,low
06:45:00 PM,8,Wednesday,66,16,17,35,134,high
07:00:00 PM,8,Wednesday,103,10,8,27,148,high
07:15:00 PM,8,Wednesday,63,0,10,18,91,low
07:30:00 PM,8,Wednesday,100,11,10,35,156,heavy
07:45:00 PM,8,Wednesday,70,1,7,20,98,low
08:00:00 PM,8,Wednesday,82,13,6,18,119,high
08:15:00 PM,8,Wednesday,98,16,17,33,164,heavy
08:30:00 PM,8,Wednesday,60,4,20,31,115,high
08:45:00 PM,8,Wednesday,90,18,15,23,146,high
09:00:00 PM,8,Wednesday,64,9,8,25,106,high
09:15:00 PM,8,Wednesday,82,14,11,18,125,high
09:30:00 PM,8,Wednesday,55,9,15,17,96,low
09:45:00 PM,8,Wednesday,7,1,2,24,34,normal
10:00:00 PM,8,Wednesday,11,0,1,28,40,normal
10:15:00 PM,8,Wednesday,9,1,1,20,31,normal
10:30:00 PM,8,Wednesday,15,0,2,40,57,normal
10:45:00 PM,8,Wednesday,12,1,1,24,38,normal
11:00:00 PM,8,Wednesday,8,0,1,32,41,normal
11:15:00 PM,8,Wednesday,7,2,0,36,45,normal
11:30:00 PM,8,Wednesday,8,1,2,36,47,normal
11:45:00 PM,8,Wednesday,6,2,0,23,31,normal
12:00:00 AM,9,Thursday,12,1,2,33,48,normal
12:15:00 AM,9,Thursday,9,0,1,25,35,normal
12:30:00 AM,9,Thursday,13,0,2,23,38,normal
12:45:00 AM,9,Thursday,15,2,0,28,45,normal
01:00:00 AM,9,Thursday,9,1,1,31,42,normal
01:15:00 AM,9,Thursday,10,1,1,32,44,normal
01:30:00 AM,9,Thursday,10,0,0,33,43,normal
01:45:00 AM,9,Thursday,12,1,0,35,48,normal
02:00:00 AM,9,Thursday,15,0,2,27,44,normal
02:15:00 AM,9,Thursday,13,1,2,34,50,normal
02:30:00 AM,9,Thursday,12,0,1,35,48,normal
02:45:00 AM,9,Thursday,13,2,0,28,43,normal
03:00:00 AM,9,Thursday,6,1,1,21,29,normal
03:15:00 AM,9,Thursday,12,1,0,27,40,normal
03:30:00 AM,9,Thursday,8,0,0,20,28,normal
03:45:00 AM,9,Thursday,8,2,2,35,47,normal
04:00:00 AM,9,Thursday,65,1,6,18,90,low
04:15:00 AM,9,Thursday,60,8,6,10,84,low
04:30:00 AM,9,Thursday,56,10,4,11,81,low
04:45:00 AM,9,Thursday,57,0,3,21,81,low
05:00:00 AM,9,Thursday,78,5,6,12,101,high
05:15:00 AM,9,Thursday,67,10,1,25,103,high
05:30:00 AM,9,Thursday,83,3,7,20,113,high
05:45:00 AM,9,Thursday,102,25,15,8,150,high
06:00:00 AM,9,Thursday,96,22,10,8,136,high
06:15:00 AM,9,Thursday,101,21,19,15,156,heavy
06:30:00 AM,9,Thursday,88,21,24,13,146,high
06:45:00 AM,9,Thursday,118,11,16,5,150,high
07:00:00 AM,9,Thursday,106,14,15,11,146,high
